invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I194386,C105215,Male,51,Cosmetics,1,40.66,Credit Card,2023-01-16,Kanyon,40.66
I250268,C331598,Female,46,Toys,3,107.52,Credit Card,2022-01-16,Mall of Istanbul,322.56
I201166,C275044,Female,28,Shoes,4,2400.68,Debit Card,2021-07-29,Mall of Istanbul,9602.72
I180972,C273016,Female,25,Clothing,2,600.16,Credit Card,2022-02-10,Kanyon,1200.32
I127094,C101726,Male,59,Books,4,60.6,Debit Card,2022-12-19,Kanyon,242.4
I159621,C848347,Male,37,Shoes,3,1800.51,Credit Card,2022-11-30,Kanyon,5401.53
I113183,C133680,Female,56,Toys,4,143.36,Cash,2022-09-25,Metropol AVM,573.44
I282663,C784375,Female,54,Cosmetics,5,203.3,Credit Card,2021-11-13,Mall of Istanbul,1016.5
I181057,C335243,Male,60,Shoes,4,2400.68,Debit Card,2023-02-10,Metrocity,9602.72
I185400,C362068,Male,29,Food & Beverage,2,10.46,Cash,2022-11-19,Zorlu Center,20.92
I665159,C613676,Female,25,Shoes,2,1200.34,Cash,2021-03-29,Zorlu Center,2400.68
I219652,C281482,Female,69,Cosmetics,2,81.32,Cash,2022-06-01,Emaar Square Mall,162.64
I947971,C131541,Male,24,Food & Beverage,5,26.15,Credit Card,2021-01-28,Istinye Park,130.75
I208036,C254753,Male,43,Clothing,2,600.16,Cash,2022-12-23,Mall of Istanbul,1200.32
I241961,C243116,Male,50,Technology,5,5250.0,Cash,2021-09-20,Mall of Istanbul,26250.0
I129336,C106497,Male,30,Shoes,1,600.17,Debit Card,2022-08-27,Istinye Park,600.17
I238212,C202321,Female,59,Clothing,1,300.08,Credit Card,2022-08-02,Mall of Istanbul,300.08
I413138,C252257,Male,56,Cosmetics,4,162.64,Credit Card,2021-02-13,Metrocity,650.56
I128131,C192813,Male,47,Clothing,2,600.16,Cash,2021-05-11,Istinye Park,1200.32
I169844,C718572,Male,56,Cosmetics,5,203.3,Cash,2022-11-11,Kanyon,1016.5
I309023,C202609,Female,58,Food & Beverage,2,10.46,Cash,2021-07-03,Mall of Istanbul,20.92
I282747,C204548,Female,46,Clothing,5,1500.4,Credit Card,2022-08-10,Mall of Istanbul,7502.0
I768853,C246711,Female,48,Food & Beverage,5,26.15,Cash,2021-06-25,Istinye Park,130.75
I899842,C957510,Female,30,Food & Beverage,5,26.15,Cash,2021-06-28,Mall of Istanbul,130.75
I316929,C220968,Female,24,Clothing,1,300.08,Cash,2021-12-30,Mall of Istanbul,300.08
I192826,C225870,Female,22,Clothing,4,1200.32,Credit Card,2022-03-13,Cevahir AVM,4801.28
I708228,C567974,Male,48,Clothing,3,900.24,Cash,2022-06-20,Kanyon,2700.7200000000003
I162417,C563661,Male,39,Food & Beverage,4,20.92,Cash,2022-04-22,Mall of Istanbul,83.68
I809280,C699982,Male,53,Cosmetics,2,81.32,Credit Card,2021-05-05,Emaar Square Mall,162.64
I354968,C370559,Female,59,Food & Beverage,5,26.15,Credit Card,2021-09-21,Metrocity,130.75
I318367,C327122,Female,47,Cosmetics,1,40.66,Cash,2022-05-15,Metrocity,40.66
I219985,C248576,Female,31,Shoes,3,1800.51,Credit Card,2022-09-30,Istinye Park,5401.53
I151314,C210331,Female,24,Clothing,5,1500.4,Credit Card,2022-12-14,Metrocity,7502.0
I278130,C102908,Male,44,Clothing,4,1200.32,Cash,2021-09-27,Metrocity,4801.28
I308885,C324273,Male,45,Food & Beverage,3,15.69,Credit Card,2022-07-20,Istinye Park,47.07
I386363,C998754,Female,51,Books,2,30.3,Credit Card,2022-09-05,Cevahir AVM,60.6
I130040,C331710,Female,55,Cosmetics,2,81.32,Credit Card,2021-10-19,Viaport Outlet,162.64
I330775,C335653,Female,48,Food & Beverage,3,15.69,Debit Card,2022-10-23,Mall of Istanbul,47.07
I258254,C233972,Male,46,Clothing,5,1500.4,Credit Card,2021-03-18,Metropol AVM,7502.0
I356767,C305817,Female,34,Clothing,1,300.08,Credit Card,2022-09-28,Metrocity,300.08
I273264,C208029,Female,37,Clothing,5,1500.4,Debit Card,2023-02-12,Viaport Outlet,7502.0
I115762,C117026,Female,24,Clothing,1,300.08,Credit Card,2021-04-14,Kanyon,300.08
I110948,C277882,Female,53,Food & Beverage,4,20.92,Debit Card,2023-01-30,Kanyon,83.68
I307675,C265953,Male,58,Toys,4,143.36,Debit Card,2021-11-17,Cevahir AVM,573.44
I567016,C306092,Female,61,Clothing,1,300.08,Cash,2021-10-20,Cevahir AVM,300.08
I126147,C144699,Female,46,Shoes,1,600.17,Cash,2021-04-02,Mall of Istanbul,600.17
I335549,C129499,Male,19,Clothing,1,300.08,Debit Card,2021-07-24,Cevahir AVM,300.08
I336905,C309969,Male,26,Clothing,1,300.08,Debit Card,2022-07-29,Kanyon,300.08
I161134,C282556,Female,41,Clothing,5,1500.4,Credit Card,2023-01-07,Metrocity,7502.0
I488452,C245815,Female,63,Shoes,4,2400.68,Cash,2022-04-24,Kanyon,9602.72
I170238,C187194,Male,23,Cosmetics,5,203.3,Cash,2023-02-26,Kanyon,1016.5
I201476,C180422,Male,54,Clothing,3,900.24,Cash,2022-05-23,Istinye Park,2700.7200000000003
I671471,C326106,Female,42,Clothing,4,1200.32,Credit Card,2021-04-16,Mall of Istanbul,4801.28
I188346,C703963,Female,31,Cosmetics,5,203.3,Credit Card,2021-01-16,Mall of Istanbul,1016.5
I151293,C135593,Male,21,Toys,1,35.84,Credit Card,2023-02-09,Mall of Istanbul,35.84
I323468,C402499,Female,52,Clothing,2,600.16,Cash,2022-01-31,Viaport Outlet,1200.32
I477025,C329476,Male,65,Shoes,1,600.17,Debit Card,2021-08-24,Kanyon,600.17
I281955,C310868,Male,20,Shoes,2,1200.34,Debit Card,2021-02-12,Metrocity,2400.68
I191216,C149851,Female,30,Food & Beverage,4,20.92,Credit Card,2021-12-20,Mall of Istanbul,83.68
I320700,C364214,Female,36,Clothing,1,300.08,Credit Card,2021-12-15,Mall of Istanbul,300.08
I144387,C186752,Female,18,Clothing,3,900.24,Credit Card,2022-01-05,Istinye Park,2700.7200000000003
I157772,C146928,Female,44,Shoes,3,1800.51,Credit Card,2021-05-05,Metropol AVM,5401.53
I462357,C317438,Female,53,Souvenir,1,11.73,Debit Card,2021-09-19,Forum Istanbul,11.73
I236993,C249525,Female,55,Toys,3,107.52,Cash,2023-01-03,Kanyon,322.56
I430943,C532250,Female,36,Food & Beverage,1,5.23,Cash,2022-01-27,Viaport Outlet,5.23
I209758,C402015,Female,36,Clothing,2,600.16,Cash,2022-05-05,Istinye Park,1200.32
I176827,C177355,Male,20,Food & Beverage,2,10.46,Cash,2021-12-25,Kanyon,20.92
I298181,C943073,Female,68,Toys,4,143.36,Debit Card,2021-03-09,Cevahir AVM,573.44
I822160,C946318,Female,27,Technology,3,3150.0,Cash,2022-10-23,Istinye Park,9450.0
I288221,C156431,Female,64,Food & Beverage,4,20.92,Debit Card,2021-04-23,Mall of Istanbul,83.68
I309974,C943460,Male,46,Toys,2,71.68,Credit Card,2022-01-14,Mall of Istanbul,143.36
I113687,C127361,Female,30,Toys,3,107.52,Credit Card,2022-06-14,Mall of Istanbul,322.56
I284629,C207995,Male,25,Cosmetics,2,81.32,Debit Card,2022-04-26,Istinye Park,162.64
I121576,C241974,Male,33,Clothing,4,1200.32,Credit Card,2022-02-10,Metropol AVM,4801.28
I274220,C155245,Male,60,Clothing,1,300.08,Debit Card,2022-10-12,Mall of Istanbul,300.08
I162393,C347690,Male,38,Clothing,1,300.08,Credit Card,2022-06-30,Mall of Istanbul,300.08
I649523,C165968,Female,68,Clothing,3,900.24,Credit Card,2023-01-10,Viaport Outlet,2700.7200000000003
I302319,C127202,Female,54,Cosmetics,1,40.66,Cash,2021-10-05,Metrocity,40.66
I172358,C161211,Female,58,Clothing,5,1500.4,Credit Card,2022-06-26,Forum Istanbul,7502.0
I330035,C333218,Female,65,Clothing,2,600.16,Cash,2021-12-08,Metrocity,1200.32
I844060,C136790,Female,24,Souvenir,3,35.19,Cash,2022-10-13,Cevahir AVM,105.57
I441538,C322516,Male,38,Food & Beverage,1,5.23,Credit Card,2021-04-16,Cevahir AVM,5.23
I120079,C293657,Female,22,Food & Beverage,4,20.92,Credit Card,2021-07-29,Istinye Park,83.68
I552115,C963845,Female,65,Toys,2,71.68,Cash,2021-12-22,Kanyon,143.36
I125842,C474900,Male,32,Clothing,3,900.24,Cash,2023-02-09,Mall of Istanbul,2700.7200000000003
I201606,C196619,Male,40,Books,3,45.45,Cash,2022-07-31,Metrocity,136.35000000000002
I112320,C471271,Female,40,Clothing,1,300.08,Cash,2022-02-07,Kanyon,300.08
I319056,C130708,Female,38,Technology,1,1050.0,Cash,2023-02-08,Kanyon,1050.0
I232925,C720237,Female,42,Books,5,75.75,Cash,2022-04-16,Istinye Park,378.75
I359602,C264808,Male,61,Cosmetics,4,162.64,Cash,2022-05-16,Metropol AVM,650.56
I988039,C253302,Female,34,Books,4,60.6,Credit Card,2021-01-19,Kanyon,242.4
I514789,C145402,Female,42,Toys,1,35.84,Credit Card,2022-05-10,Istinye Park,35.84
I110568,C239061,Female,44,Clothing,2,600.16,Credit Card,2021-09-14,Kanyon,1200.32
I298030,C195543,Female,67,Technology,3,3150.0,Credit Card,2021-06-07,Kanyon,9450.0
I110576,C781511,Male,47,Food & Beverage,1,5.23,Cash,2022-04-24,Kanyon,5.23
I289044,C275583,Female,67,Shoes,3,1800.51,Cash,2022-04-07,Viaport Outlet,5401.53
I289339,C439339,Female,56,Clothing,5,1500.4,Debit Card,2022-08-21,Mall of Istanbul,7502.0
I183908,C315269,Male,29,Souvenir,5,58.65,Credit Card,2021-09-23,Metropol AVM,293.25
I868876,C223612,Female,69,Cosmetics,4,162.64,Credit Card,2022-09-23,Metrocity,650.56
I323700,C560147,Male,39,Clothing,2,600.16,Debit Card,2023-01-03,Mall of Istanbul,1200.32
I264393,C314908,Male,49,Toys,5,179.2,Cash,2022-05-04,Metropol AVM,896.0
I156236,C167210,Female,50,Cosmetics,2,81.32,Cash,2022-03-23,Istinye Park,162.64
I712680,C922132,Male,55,Clothing,5,1500.4,Debit Card,2023-01-19,Mall of Istanbul,7502.0
I222378,C241852,Female,34,Food & Beverage,2,10.46,Debit Card,2021-10-29,Mall of Istanbul,20.92
I117755,C245929,Female,55,Shoes,1,600.17,Credit Card,2021-05-11,Forum Istanbul,600.17
I218186,C288473,Male,65,Food & Beverage,4,20.92,Cash,2021-03-03,Metropol AVM,83.68
I334173,C261896,Male,30,Toys,3,107.52,Cash,2022-11-01,Mall of Istanbul,322.56
I325870,C281842,Male,22,Souvenir,5,58.65,Debit Card,2022-12-02,Metrocity,293.25
I179364,C846579,Female,59,Shoes,5,3000.85,Credit Card,2022-04-05,Mall of Istanbul,15004.25
I122089,C192452,Male,38,Shoes,1,600.17,Debit Card,2022-11-01,Mall of Istanbul,600.17
I941872,C195585,Female,69,Cosmetics,2,81.32,Debit Card,2022-12-29,Istinye Park,162.64
I291380,C261903,Female,26,Cosmetics,4,162.64,Cash,2021-03-24,Kanyon,650.56
I912208,C107222,Female,53,Books,3,45.45,Cash,2021-07-11,Metrocity,136.35000000000002
I723874,C118710,Female,54,Clothing,4,1200.32,Cash,2022-04-19,Metropol AVM,4801.28
I141755,C109420,Female,43,Toys,1,35.84,Credit Card,2022-05-24,Kanyon,35.84
I116398,C201032,Male,58,Clothing,2,600.16,Cash,2022-11-02,Mall of Istanbul,1200.32
I193825,C644132,Female,51,Technology,1,1050.0,Credit Card,2021-06-18,Istinye Park,1050.0
I778465,C188752,Male,45,Food & Beverage,1,5.23,Cash,2021-10-30,Istinye Park,5.23
I783365,C140427,Female,36,Food & Beverage,4,20.92,Credit Card,2022-04-01,Metropol AVM,83.68
I260837,C305060,Male,23,Clothing,4,1200.32,Cash,2023-01-23,Metropol AVM,4801.28
I200323,C159750,Female,36,Toys,1,35.84,Cash,2021-12-02,Metropol AVM,35.84
I158145,C399192,Female,18,Toys,5,179.2,Credit Card,2022-09-01,Istinye Park,896.0
I276460,C333644,Female,20,Clothing,4,1200.32,Credit Card,2022-01-17,Emaar Square Mall,4801.28
I101809,C148190,Female,21,Clothing,5,1500.4,Cash,2021-11-10,Mall of Istanbul,7502.0
I799731,C866159,Female,56,Cosmetics,2,81.32,Credit Card,2022-02-18,Mall of Istanbul,162.64
I437102,C254987,Male,20,Clothing,3,900.24,Cash,2022-12-02,Metropol AVM,2700.7200000000003
I313302,C142934,Female,30,Clothing,2,600.16,Credit Card,2021-08-08,Metropol AVM,1200.32
I904205,C494799,Female,35,Food & Beverage,3,15.69,Credit Card,2023-02-16,Cevahir AVM,47.07
I220519,C324612,Female,29,Toys,3,107.52,Credit Card,2022-06-22,Mall of Istanbul,322.56
I122888,C169834,Female,24,Shoes,1,600.17,Cash,2022-04-16,Cevahir AVM,600.17
I195958,C974540,Male,67,Clothing,3,900.24,Cash,2023-02-26,Metrocity,2700.7200000000003
I625408,C333940,Male,30,Clothing,3,900.24,Credit Card,2023-01-15,Forum Istanbul,2700.7200000000003
I137943,C291936,Female,48,Clothing,2,600.16,Debit Card,2022-05-27,Kanyon,1200.32
I111767,C313746,Male,49,Toys,3,107.52,Debit Card,2021-10-16,Kanyon,322.56
I331893,C310736,Female,25,Cosmetics,2,81.32,Cash,2021-07-07,Mall of Istanbul,162.64
I323233,C239547,Male,37,Cosmetics,2,81.32,Cash,2022-09-20,Mall of Istanbul,162.64
I226652,C207647,Female,32,Clothing,3,900.24,Cash,2022-01-17,Istinye Park,2700.7200000000003
I112111,C161854,Female,22,Food & Beverage,5,26.15,Credit Card,2022-04-09,Kanyon,130.75
I174698,C199971,Male,20,Clothing,1,300.08,Cash,2022-12-11,Mall of Istanbul,300.08
I388317,C133768,Female,18,Clothing,4,1200.32,Cash,2023-01-01,Istinye Park,4801.28
I344098,C889478,Male,44,Food & Beverage,2,10.46,Cash,2022-01-24,Zorlu Center,20.92
I120739,C986061,Female,37,Toys,3,107.52,Cash,2023-01-23,Istinye Park,322.56
I949211,C329756,Female,42,Toys,1,35.84,Debit Card,2021-10-04,Mall of Istanbul,35.84
I193643,C227470,Female,64,Cosmetics,4,162.64,Credit Card,2022-02-27,Metrocity,650.56
I234388,C168800,Female,66,Clothing,4,1200.32,Cash,2021-04-14,Kanyon,4801.28
I239684,C302522,Female,49,Cosmetics,3,121.98,Cash,2021-05-31,Kanyon,365.94
I733704,C197935,Male,48,Cosmetics,5,203.3,Cash,2021-04-02,Metropol AVM,1016.5
I204849,C536747,Male,39,Toys,2,71.68,Cash,2022-01-21,Mall of Istanbul,143.36
I689811,C270371,Female,18,Food & Beverage,2,10.46,Debit Card,2022-12-08,Mall of Istanbul,20.92
I213935,C304162,Female,40,Cosmetics,5,203.3,Credit Card,2022-10-31,Kanyon,1016.5
I264548,C444329,Female,54,Toys,5,179.2,Credit Card,2022-11-18,Mall of Istanbul,896.0
I269850,C196985,Male,55,Clothing,2,600.16,Cash,2022-08-17,Mall of Istanbul,1200.32
I669140,C115216,Female,21,Shoes,2,1200.34,Cash,2022-06-04,Metrocity,2400.68
I250276,C169835,Male,30,Shoes,5,3000.85,Credit Card,2022-01-23,Zorlu Center,15004.25
I174711,C323088,Female,37,Clothing,3,900.24,Debit Card,2021-10-10,Metrocity,2700.7200000000003
I328065,C193313,Female,21,Shoes,1,600.17,Cash,2022-12-15,Viaport Outlet,600.17
I664014,C268610,Female,69,Clothing,1,300.08,Credit Card,2022-05-02,Cevahir AVM,300.08
I116061,C551164,Female,34,Clothing,3,900.24,Cash,2021-03-06,Forum Istanbul,2700.7200000000003
I220396,C215707,Female,69,Food & Beverage,2,10.46,Cash,2022-11-15,Metrocity,20.92
I689051,C110270,Male,37,Clothing,4,1200.32,Credit Card,2021-05-09,Kanyon,4801.28
I288800,C240347,Male,27,Cosmetics,2,81.32,Cash,2022-02-01,Metropol AVM,162.64
I192264,C531521,Female,24,Cosmetics,2,81.32,Credit Card,2022-08-27,Cevahir AVM,162.64
I280834,C132465,Female,67,Cosmetics,2,81.32,Credit Card,2023-03-07,Viaport Outlet,162.64
I206221,C145710,Female,39,Food & Beverage,1,5.23,Cash,2021-07-11,Istinye Park,5.23
I190385,C844510,Male,27,Clothing,5,1500.4,Debit Card,2021-07-18,Cevahir AVM,7502.0
I171824,C152145,Female,39,Toys,3,107.52,Credit Card,2022-06-03,Mall of Istanbul,322.56
I131751,C159902,Male,56,Toys,1,35.84,Debit Card,2021-01-09,Kanyon,35.84
I885205,C570060,Male,48,Food & Beverage,5,26.15,Debit Card,2021-04-04,Kanyon,130.75
I226288,C169130,Male,55,Souvenir,5,58.65,Debit Card,2023-02-14,Mall of Istanbul,293.25
I144952,C210994,Female,53,Toys,2,71.68,Cash,2021-08-05,Metrocity,143.36
I303836,C175630,Male,20,Shoes,3,1800.51,Cash,2022-08-25,Forum Istanbul,5401.53
I257137,C114364,Male,25,Clothing,3,900.24,Debit Card,2022-05-18,Metrocity,2700.7200000000003
I209733,C222217,Female,40,Clothing,2,600.16,Debit Card,2021-07-22,Kanyon,1200.32
I224148,C304655,Male,61,Cosmetics,2,81.32,Credit Card,2023-01-31,Istinye Park,162.64
I138722,C282091,Male,42,Cosmetics,1,40.66,Credit Card,2022-07-15,Emaar Square Mall,40.66
I260119,C528001,Female,34,Shoes,5,3000.85,Credit Card,2022-12-06,Zorlu Center,15004.25
I213386,C296698,Male,19,Technology,3,3150.0,Debit Card,2021-07-05,Mall of Istanbul,9450.0
I153670,C233717,Male,19,Clothing,3,900.24,Credit Card,2022-10-14,Kanyon,2700.7200000000003
I322973,C734234,Male,61,Cosmetics,3,121.98,Debit Card,2022-02-05,Forum Istanbul,365.94
I350761,C132398,Male,40,Technology,3,3150.0,Credit Card,2021-04-06,Metropol AVM,9450.0
I300996,C137433,Female,40,Shoes,2,1200.34,Debit Card,2022-03-23,Kanyon,2400.68
I167583,C230329,Male,41,Clothing,4,1200.32,Credit Card,2021-12-15,Mall of Istanbul,4801.28
I141088,C236383,Male,30,Shoes,3,1800.51,Credit Card,2022-02-16,Metropol AVM,5401.53
I332776,C247413,Male,66,Clothing,3,900.24,Debit Card,2022-02-21,Istinye Park,2700.7200000000003
I270435,C920459,Female,69,Clothing,4,1200.32,Cash,2023-03-06,Metrocity,4801.28
I270463,C270224,Male,40,Technology,5,5250.0,Credit Card,2022-11-28,Viaport Outlet,26250.0
I181956,C253938,Female,25,Technology,2,2100.0,Cash,2022-07-21,Metrocity,4200.0
I166572,C180119,Female,32,Food & Beverage,1,5.23,Cash,2021-12-13,Mall of Istanbul,5.23
I131565,C118550,Female,57,Clothing,4,1200.32,Cash,2022-11-21,Cevahir AVM,4801.28
I315245,C318997,Female,51,Cosmetics,4,162.64,Cash,2022-06-03,Mall of Istanbul,650.56
I182212,C783574,Male,53,Books,2,30.3,Debit Card,2021-11-20,Mall of Istanbul,60.6
I750053,C885862,Male,45,Toys,4,143.36,Debit Card,2021-03-12,Kanyon,573.44
I738672,C143526,Female,49,Clothing,2,600.16,Credit Card,2021-01-03,Metropol AVM,1200.32
I333635,C128747,Female,20,Clothing,1,300.08,Debit Card,2022-09-19,Metrocity,300.08
I162339,C208846,Female,61,Clothing,1,300.08,Cash,2023-02-20,Zorlu Center,300.08
I260231,C312625,Male,49,Cosmetics,2,81.32,Cash,2021-09-24,Mall of Istanbul,162.64
I140944,C307252,Male,33,Clothing,5,1500.4,Credit Card,2022-11-07,Istinye Park,7502.0
I231879,C105463,Female,67,Clothing,3,900.24,Credit Card,2021-01-04,Viaport Outlet,2700.7200000000003
I224860,C312642,Female,62,Food & Beverage,1,5.23,Cash,2022-04-16,Metrocity,5.23
I108420,C188456,Female,32,Toys,5,179.2,Cash,2023-02-08,Metrocity,896.0
I198085,C132386,Female,54,Clothing,4,1200.32,Cash,2022-11-13,Kanyon,4801.28
I977927,C278442,Female,27,Clothing,3,900.24,Debit Card,2021-01-05,Forum Istanbul,2700.7200000000003
I192184,C901380,Male,62,Shoes,1,600.17,Debit Card,2023-02-09,Kanyon,600.17
I237338,C121650,Male,20,Shoes,3,1800.51,Debit Card,2021-09-25,Kanyon,5401.53
I159735,C306368,Female,49,Clothing,3,900.24,Cash,2021-12-11,Emaar Square Mall,2700.7200000000003
I118057,C249932,Male,59,Clothing,5,1500.4,Credit Card,2023-02-16,Emaar Square Mall,7502.0
I286535,C100570,Female,62,Clothing,5,1500.4,Debit Card,2021-01-30,Metrocity,7502.0
I220533,C208198,Female,28,Cosmetics,4,162.64,Debit Card,2022-12-31,Mall of Istanbul,650.56
I180087,C558423,Female,68,Food & Beverage,3,15.69,Credit Card,2023-01-19,Forum Istanbul,47.07
I369668,C164770,Female,65,Cosmetics,5,203.3,Credit Card,2021-05-27,Mall of Istanbul,1016.5
I334943,C311644,Male,27,Clothing,1,300.08,Credit Card,2022-05-20,Zorlu Center,300.08
I698481,C682517,Female,49,Technology,3,3150.0,Credit Card,2021-01-11,Kanyon,9450.0
I332213,C222816,Female,44,Toys,1,35.84,Credit Card,2022-05-11,Viaport Outlet,35.84
I125410,C216549,Male,30,Souvenir,5,58.65,Credit Card,2022-01-16,Forum Istanbul,293.25
I334793,C589627,Male,41,Food & Beverage,3,15.69,Cash,2022-03-02,Forum Istanbul,47.07
I205693,C275399,Male,47,Souvenir,1,11.73,Cash,2021-09-08,Mall of Istanbul,11.73
I270927,C260021,Female,58,Shoes,4,2400.68,Cash,2021-03-14,Istinye Park,9602.72
I232831,C559759,Male,28,Clothing,3,900.24,Cash,2021-06-14,Cevahir AVM,2700.7200000000003
I204784,C247163,Female,48,Clothing,4,1200.32,Credit Card,2021-06-19,Metrocity,4801.28
I448162,C295993,Female,42,Toys,1,35.84,Cash,2022-09-15,Cevahir AVM,35.84
I821287,C149833,Male,63,Food & Beverage,4,20.92,Credit Card,2021-06-25,Kanyon,83.68
I122794,C256814,Female,48,Toys,3,107.52,Debit Card,2021-09-11,Metropol AVM,322.56
I162243,C279476,Female,20,Clothing,3,900.24,Cash,2022-03-02,Metrocity,2700.7200000000003
I726992,C806491,Female,60,Food & Beverage,5,26.15,Cash,2022-10-02,Metropol AVM,130.75
I480506,C135239,Male,38,Books,2,30.3,Credit Card,2022-06-01,Forum Istanbul,60.6
I678595,C233334,Female,49,Clothing,4,1200.32,Cash,2021-12-21,Istinye Park,4801.28
I335435,C314051,Female,37,Clothing,1,300.08,Debit Card,2022-11-28,Kanyon,300.08
I244213,C163653,Male,55,Shoes,4,2400.68,Debit Card,2021-12-11,Emaar Square Mall,9602.72
I189929,C121741,Male,23,Food & Beverage,2,10.46,Cash,2022-04-12,Kanyon,20.92
I199806,C169703,Male,22,Toys,5,179.2,Debit Card,2022-01-02,Kanyon,896.0
I334748,C103649,Male,64,Shoes,1,600.17,Credit Card,2022-10-22,Istinye Park,600.17
I311239,C857925,Male,63,Cosmetics,1,40.66,Debit Card,2022-07-17,Kanyon,40.66
I186884,C104899,Male,63,Shoes,2,1200.34,Debit Card,2021-10-30,Metrocity,2400.68
I212502,C199296,Female,59,Clothing,1,300.08,Credit Card,2022-03-31,Metropol AVM,300.08
I287390,C312618,Female,45,Shoes,3,1800.51,Credit Card,2022-07-21,Zorlu Center,5401.53
I108439,C268552,Female,31,Books,2,30.3,Cash,2022-12-01,Kanyon,60.6
I269409,C310558,Male,33,Clothing,3,900.24,Credit Card,2022-06-05,Metrocity,2700.7200000000003
I165327,C603712,Female,53,Clothing,5,1500.4,Debit Card,2021-07-20,Istinye Park,7502.0
I209979,C263300,Male,19,Souvenir,1,11.73,Debit Card,2021-12-17,Kanyon,11.73
I320298,C272922,Female,58,Food & Beverage,3,15.69,Cash,2021-08-30,Metrocity,47.07
I186422,C115195,Female,58,Cosmetics,3,121.98,Cash,2021-10-29,Forum Istanbul,365.94
I130685,C778803,Male,32,Clothing,3,900.24,Debit Card,2021-12-03,Forum Istanbul,2700.7200000000003
I768041,C142101,Female,67,Clothing,2,600.16,Credit Card,2022-09-05,Metrocity,1200.32
I264223,C249168,Female,54,Souvenir,1,11.73,Cash,2021-07-22,Istinye Park,11.73
I296075,C163452,Female,48,Shoes,2,1200.34,Debit Card,2021-10-26,Emaar Square Mall,2400.68
I327224,C335181,Male,51,Books,2,30.3,Cash,2021-12-03,Metropol AVM,60.6
I310732,C973727,Male,18,Souvenir,3,35.19,Credit Card,2023-02-20,Kanyon,105.57
I190130,C318676,Male,65,Books,2,30.3,Credit Card,2022-06-09,Kanyon,60.6
I556908,C134038,Male,61,Clothing,4,1200.32,Credit Card,2022-06-25,Zorlu Center,4801.28
I282637,C934245,Female,62,Clothing,5,1500.4,Credit Card,2021-11-14,Cevahir AVM,7502.0
I110368,C672728,Male,45,Clothing,5,1500.4,Credit Card,2022-03-10,Metrocity,7502.0
I161682,C685028,Female,21,Food & Beverage,4,20.92,Cash,2022-04-22,Metrocity,83.68
I274617,C603675,Female,50,Cosmetics,2,81.32,Credit Card,2022-04-24,Kanyon,162.64
I582959,C300904,Female,53,Food & Beverage,2,10.46,Cash,2021-08-14,Viaport Outlet,20.92
I332200,C269431,Female,23,Food & Beverage,1,5.23,Credit Card,2022-01-05,Metrocity,5.23
I285221,C197562,Female,52,Clothing,5,1500.4,Debit Card,2022-06-07,Mall of Istanbul,7502.0
I151441,C249390,Female,20,Clothing,3,900.24,Debit Card,2021-01-14,Mall of Istanbul,2700.7200000000003
