invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I258788,C297349,Female,42,Shoes,2,1200.34,Debit Card,2021-02-11,Metropol AVM,2400.68
I272430,C131342,Female,43,Clothing,3,900.24,Debit Card,2023-02-19,Metropol AVM,2700.7200000000003
I185507,C167337,Male,56,Clothing,2,600.16,Debit Card,2022-07-13,Metropol AVM,1200.32
I254787,C715163,Male,24,Technology,4,4200.0,Cash,2021-12-19,Metropol AVM,16800.0
I208220,C175501,Female,46,Technology,4,4200.0,Credit Card,2023-02-25,Metropol AVM,16800.0
I258047,C278881,Male,20,Clothing,5,1500.4,Cash,2021-02-07,Metropol AVM,7502.0
I887932,C216378,Male,41,Books,3,45.45,Credit Card,2022-01-16,Metropol AVM,136.35000000000002
I295328,C295706,Female,31,Toys,4,143.36,Credit Card,2023-02-22,Metropol AVM,573.44
I203641,C206983,Female,64,Food & Beverage,3,15.69,Cash,2022-05-15,Metropol AVM,47.07
I403962,C308812,Female,29,Food & Beverage,4,20.92,Cash,2022-04-18,Metropol AVM,83.68
I290674,C217940,Male,50,Clothing,3,900.24,Credit Card,2022-01-31,Metropol AVM,2700.7200000000003
I204777,C300202,Female,52,Souvenir,4,46.92,Cash,2022-01-11,Metropol AVM,187.68
I543991,C419853,Male,69,Cosmetics,3,121.98,Cash,2023-01-25,Metropol AVM,365.94
I759864,C322862,Female,54,Toys,5,179.2,Credit Card,2023-01-27,Metropol AVM,896.0
I333735,C531985,Female,53,Toys,3,107.52,Cash,2022-08-28,Metropol AVM,322.56
I118287,C151729,Male,48,Clothing,4,1200.32,Credit Card,2021-09-12,Metropol AVM,4801.28
I310680,C179103,Female,26,Toys,3,107.52,Cash,2022-08-30,Metropol AVM,322.56
I226967,C270636,Female,29,Cosmetics,5,203.3,Cash,2021-08-17,Metropol AVM,1016.5
I205070,C545889,Male,44,Cosmetics,5,203.3,Cash,2021-12-15,Metropol AVM,1016.5
I145640,C312148,Female,63,Food & Beverage,5,26.15,Credit Card,2022-04-18,Metropol AVM,130.75
I107597,C214106,Male,63,Clothing,1,300.08,Cash,2021-05-10,Metropol AVM,300.08
I301298,C207227,Male,20,Cosmetics,4,162.64,Credit Card,2021-05-11,Metropol AVM,650.56
I678933,C135487,Female,46,Cosmetics,3,121.98,Debit Card,2022-04-22,Metropol AVM,365.94
I188186,C339235,Female,40,Cosmetics,4,162.64,Cash,2022-02-23,Metropol AVM,650.56
I334474,C300893,Male,26,Cosmetics,5,203.3,Cash,2022-11-20,Metropol AVM,1016.5
I526837,C832196,Male,53,Clothing,2,600.16,Cash,2021-11-13,Metropol AVM,1200.32
I458070,C101758,Male,21,Clothing,5,1500.4,Debit Card,2021-08-28,Metropol AVM,7502.0
I335902,C307058,Female,47,Cosmetics,4,162.64,Cash,2022-01-24,Metropol AVM,650.56
I264455,C282368,Female,24,Cosmetics,4,162.64,Cash,2021-08-15,Metropol AVM,650.56
I194606,C153218,Female,64,Cosmetics,5,203.3,Credit Card,2021-03-06,Metropol AVM,1016.5
I119644,C201789,Male,46,Clothing,2,600.16,Credit Card,2023-01-04,Metropol AVM,1200.32
I615282,C276025,Female,38,Souvenir,4,46.92,Debit Card,2022-06-24,Metropol AVM,187.68
I665901,C257921,Male,19,Cosmetics,5,203.3,Cash,2022-08-19,Metropol AVM,1016.5
I169700,C269726,Female,56,Souvenir,3,35.19,Debit Card,2021-01-23,Metropol AVM,105.57
I222265,C460573,Male,66,Cosmetics,5,203.3,Cash,2022-04-20,Metropol AVM,1016.5
I220342,C308008,Male,57,Souvenir,4,46.92,Cash,2021-02-19,Metropol AVM,187.68
I267190,C443693,Female,61,Food & Beverage,3,15.69,Cash,2022-06-13,Metropol AVM,47.07
I252313,C286415,Female,64,Toys,5,179.2,Cash,2021-09-12,Metropol AVM,896.0
I242708,C279824,Female,19,Cosmetics,4,162.64,Debit Card,2021-08-06,Metropol AVM,650.56
I110666,C840223,Male,52,Toys,4,143.36,Credit Card,2022-09-10,Metropol AVM,573.44
I112922,C255118,Male,23,Technology,2,2100.0,Debit Card,2022-01-24,Metropol AVM,4200.0
I247054,C124730,Male,22,Food & Beverage,5,26.15,Debit Card,2023-01-06,Metropol AVM,130.75
I212136,C219954,Male,18,Clothing,5,1500.4,Credit Card,2021-08-23,Metropol AVM,7502.0
I182433,C268929,Female,30,Books,3,45.45,Credit Card,2021-10-25,Metropol AVM,136.35000000000002
I283886,C255536,Female,66,Cosmetics,5,203.3,Cash,2021-08-20,Metropol AVM,1016.5
I195668,C286120,Male,61,Shoes,4,2400.68,Credit Card,2023-01-31,Metropol AVM,9602.72
I127409,C248508,Female,42,Clothing,4,1200.32,Cash,2021-06-20,Metropol AVM,4801.28
I656016,C905654,Female,49,Clothing,5,1500.4,Cash,2022-06-08,Metropol AVM,7502.0
I394591,C128552,Male,50,Food & Beverage,4,20.92,Cash,2021-11-07,Metropol AVM,83.68
I156315,C244912,Male,51,Shoes,1,600.17,Credit Card,2022-01-08,Metropol AVM,600.17
I298143,C150287,Male,55,Shoes,4,2400.68,Debit Card,2021-09-05,Metropol AVM,9602.72
I313102,C287189,Male,64,Food & Beverage,3,15.69,Cash,2021-03-07,Metropol AVM,47.07
I293900,C270691,Male,46,Shoes,4,2400.68,Credit Card,2022-07-07,Metropol AVM,9602.72
I304349,C359105,Male,30,Clothing,2,600.16,Credit Card,2021-08-03,Metropol AVM,1200.32
I143432,C336673,Male,52,Books,5,75.75,Credit Card,2021-04-17,Metropol AVM,378.75
I281835,C672557,Female,30,Clothing,5,1500.4,Cash,2021-06-16,Metropol AVM,7502.0
I287168,C272387,Male,48,Books,3,45.45,Cash,2022-03-23,Metropol AVM,136.35000000000002
I210804,C150874,Female,23,Clothing,2,600.16,Debit Card,2022-02-18,Metropol AVM,1200.32
I206675,C261218,Male,21,Food & Beverage,1,5.23,Debit Card,2021-02-23,Metropol AVM,5.23
I118415,C271950,Female,52,Cosmetics,3,121.98,Debit Card,2022-03-30,Metropol AVM,365.94
I253497,C936287,Female,68,Clothing,5,1500.4,Credit Card,2022-03-26,Metropol AVM,7502.0
I145984,C329645,Female,32,Cosmetics,3,121.98,Credit Card,2022-01-01,Metropol AVM,365.94
I429675,C455543,Female,31,Clothing,2,600.16,Cash,2022-04-19,Metropol AVM,1200.32
I335853,C774542,Male,57,Toys,4,143.36,Cash,2022-01-04,Metropol AVM,573.44
I847428,C322440,Female,42,Cosmetics,4,162.64,Debit Card,2021-05-31,Metropol AVM,650.56
I225325,C259307,Male,24,Toys,4,143.36,Cash,2022-07-22,Metropol AVM,573.44
I670920,C600600,Female,38,Books,5,75.75,Debit Card,2022-12-07,Metropol AVM,378.75
I774255,C506354,Female,56,Clothing,4,1200.32,Debit Card,2022-05-12,Metropol AVM,4801.28
I170860,C329331,Male,33,Toys,4,143.36,Debit Card,2023-02-24,Metropol AVM,573.44
I310833,C122606,Female,61,Cosmetics,1,40.66,Cash,2022-08-09,Metropol AVM,40.66
I155483,C563362,Female,23,Cosmetics,3,121.98,Cash,2021-01-23,Metropol AVM,365.94
I249903,C116157,Female,47,Clothing,1,300.08,Cash,2021-07-18,Metropol AVM,300.08
I293031,C311044,Male,60,Shoes,2,1200.34,Debit Card,2021-08-23,Metropol AVM,2400.68
I368525,C190305,Male,52,Food & Beverage,2,10.46,Cash,2022-09-01,Metropol AVM,20.92
I208140,C222650,Male,64,Shoes,2,1200.34,Credit Card,2022-09-17,Metropol AVM,2400.68
I291993,C664381,Female,29,Shoes,5,3000.85,Credit Card,2021-06-08,Metropol AVM,15004.25
I921404,C545371,Male,32,Cosmetics,1,40.66,Credit Card,2021-08-21,Metropol AVM,40.66
I310735,C402893,Female,51,Technology,1,1050.0,Credit Card,2021-04-28,Metropol AVM,1050.0
I153620,C132167,Male,48,Clothing,2,600.16,Cash,2022-11-05,Metropol AVM,1200.32
I555875,C220940,Female,46,Books,5,75.75,Debit Card,2022-02-23,Metropol AVM,378.75
I378630,C200213,Female,31,Clothing,2,600.16,Cash,2021-01-04,Metropol AVM,1200.32
I198472,C241808,Female,25,Souvenir,3,35.19,Cash,2022-09-27,Metropol AVM,105.57
I151741,C209041,Female,64,Clothing,4,1200.32,Credit Card,2021-02-07,Metropol AVM,4801.28
I113943,C290813,Male,51,Toys,3,107.52,Credit Card,2022-11-03,Metropol AVM,322.56
I137166,C308078,Male,57,Clothing,3,900.24,Cash,2022-01-14,Metropol AVM,2700.7200000000003
I237353,C253638,Male,67,Souvenir,1,11.73,Debit Card,2023-01-13,Metropol AVM,11.73
I589342,C319101,Male,23,Clothing,3,900.24,Credit Card,2022-04-05,Metropol AVM,2700.7200000000003
I754618,C302677,Female,26,Shoes,2,1200.34,Cash,2022-11-28,Metropol AVM,2400.68
I148109,C219648,Female,39,Books,5,75.75,Cash,2022-12-06,Metropol AVM,378.75
I369465,C143342,Female,51,Cosmetics,4,162.64,Credit Card,2021-10-25,Metropol AVM,650.56
I308431,C272749,Female,31,Cosmetics,4,162.64,Cash,2022-06-18,Metropol AVM,650.56
I164012,C162894,Male,30,Cosmetics,5,203.3,Credit Card,2023-01-18,Metropol AVM,1016.5
I296050,C453413,Male,28,Shoes,1,600.17,Debit Card,2021-04-21,Metropol AVM,600.17
I317363,C102684,Female,31,Cosmetics,4,162.64,Cash,2021-06-03,Metropol AVM,650.56
I191477,C186007,Male,63,Books,4,60.6,Credit Card,2021-11-20,Metropol AVM,242.4
I323789,C110388,Male,28,Clothing,3,900.24,Credit Card,2021-05-20,Metropol AVM,2700.7200000000003
I464253,C127460,Female,54,Technology,4,4200.0,Cash,2022-01-18,Metropol AVM,16800.0
I264456,C211059,Female,35,Clothing,2,600.16,Credit Card,2021-09-07,Metropol AVM,1200.32
I233499,C262642,Male,67,Food & Beverage,5,26.15,Cash,2022-11-23,Metropol AVM,130.75
I209410,C152009,Female,43,Technology,1,1050.0,Credit Card,2022-06-23,Metropol AVM,1050.0
I314054,C153983,Female,45,Technology,3,3150.0,Debit Card,2021-07-22,Metropol AVM,9450.0
I430473,C120807,Female,39,Books,5,75.75,Debit Card,2022-07-14,Metropol AVM,378.75
I203545,C304634,Male,50,Shoes,4,2400.68,Credit Card,2023-02-20,Metropol AVM,9602.72
I616346,C643041,Male,25,Clothing,2,600.16,Cash,2022-10-25,Metropol AVM,1200.32
I251421,C151927,Female,29,Souvenir,3,35.19,Cash,2022-04-11,Metropol AVM,105.57
I242601,C294539,Female,65,Toys,2,71.68,Credit Card,2021-03-20,Metropol AVM,143.36
I190138,C219800,Female,68,Food & Beverage,4,20.92,Credit Card,2022-12-10,Metropol AVM,83.68
I134342,C888972,Male,40,Food & Beverage,3,15.69,Cash,2022-01-01,Metropol AVM,47.07
I319524,C900372,Female,45,Clothing,3,900.24,Cash,2021-05-14,Metropol AVM,2700.7200000000003
I169368,C158864,Female,40,Clothing,3,900.24,Debit Card,2022-03-09,Metropol AVM,2700.7200000000003
I337677,C106052,Female,26,Clothing,5,1500.4,Cash,2023-02-10,Metropol AVM,7502.0
I318950,C286968,Female,56,Clothing,5,1500.4,Cash,2022-03-08,Metropol AVM,7502.0
I259066,C287386,Female,55,Cosmetics,5,203.3,Cash,2021-11-29,Metropol AVM,1016.5
I308166,C194600,Male,53,Shoes,3,1800.51,Credit Card,2022-08-07,Metropol AVM,5401.53
I164918,C211244,Male,20,Souvenir,5,58.65,Debit Card,2022-10-03,Metropol AVM,293.25
I267163,C830973,Female,53,Food & Beverage,4,20.92,Cash,2021-05-29,Metropol AVM,83.68
I166683,C318252,Female,36,Clothing,3,900.24,Cash,2022-06-12,Metropol AVM,2700.7200000000003
I199796,C284850,Female,57,Clothing,1,300.08,Credit Card,2022-08-16,Metropol AVM,300.08
I131289,C146982,Male,58,Food & Beverage,1,5.23,Debit Card,2022-03-26,Metropol AVM,5.23
I310380,C189235,Female,25,Food & Beverage,1,5.23,Debit Card,2022-06-03,Metropol AVM,5.23
I396458,C446529,Male,34,Shoes,3,1800.51,Cash,2021-08-02,Metropol AVM,5401.53
I333415,C334684,Female,49,Shoes,2,1200.34,Debit Card,2023-03-05,Metropol AVM,2400.68
I875033,C990667,Female,22,Clothing,5,1500.4,Cash,2022-07-20,Metropol AVM,7502.0
I242002,C472734,Female,64,Cosmetics,1,40.66,Credit Card,2022-12-17,Metropol AVM,40.66
I110973,C261211,Male,35,Clothing,1,300.08,Credit Card,2022-03-19,Metropol AVM,300.08
I104619,C240543,Male,59,Shoes,3,1800.51,Credit Card,2022-07-17,Metropol AVM,5401.53
I375723,C289560,Male,59,Clothing,4,1200.32,Cash,2021-03-26,Metropol AVM,4801.28
I202734,C276713,Male,44,Toys,3,107.52,Debit Card,2022-07-19,Metropol AVM,322.56
I687453,C146443,Female,46,Clothing,2,600.16,Cash,2021-11-15,Metropol AVM,1200.32
I239981,C329838,Female,66,Souvenir,4,46.92,Credit Card,2021-02-22,Metropol AVM,187.68
I173527,C196424,Male,18,Toys,2,71.68,Credit Card,2022-02-24,Metropol AVM,143.36
I676860,C250028,Male,26,Toys,2,71.68,Cash,2022-07-14,Metropol AVM,143.36
I977795,C504580,Male,50,Clothing,4,1200.32,Credit Card,2021-06-04,Metropol AVM,4801.28
I195854,C223755,Female,67,Toys,4,143.36,Debit Card,2022-07-04,Metropol AVM,573.44
I246650,C509701,Male,25,Shoes,5,3000.85,Cash,2021-10-27,Metropol AVM,15004.25
I324403,C128616,Male,66,Shoes,3,1800.51,Credit Card,2022-02-24,Metropol AVM,5401.53
I752504,C249193,Male,38,Clothing,1,300.08,Cash,2021-06-05,Metropol AVM,300.08
I152536,C301225,Female,39,Food & Beverage,3,15.69,Credit Card,2021-01-07,Metropol AVM,47.07
I872181,C260298,Female,28,Cosmetics,1,40.66,Credit Card,2022-06-24,Metropol AVM,40.66
I274511,C134740,Male,35,Cosmetics,3,121.98,Cash,2021-10-06,Metropol AVM,365.94
I190915,C923096,Male,19,Clothing,4,1200.32,Credit Card,2021-10-29,Metropol AVM,4801.28
I238610,C273062,Male,38,Clothing,4,1200.32,Cash,2022-07-27,Metropol AVM,4801.28
I155233,C279642,Male,36,Clothing,5,1500.4,Credit Card,2022-01-30,Metropol AVM,7502.0
I108037,C276437,Female,39,Food & Beverage,1,5.23,Credit Card,2023-02-22,Metropol AVM,5.23
I108745,C407324,Female,47,Shoes,1,600.17,Credit Card,2023-01-10,Metropol AVM,600.17
I110747,C306378,Female,19,Technology,4,4200.0,Credit Card,2021-01-24,Metropol AVM,16800.0
I261049,C207340,Male,43,Clothing,3,900.24,Debit Card,2021-12-06,Metropol AVM,2700.7200000000003
I206922,C240099,Female,38,Food & Beverage,3,15.69,Debit Card,2022-08-13,Metropol AVM,47.07
I207422,C166001,Male,23,Technology,4,4200.0,Cash,2022-06-12,Metropol AVM,16800.0
I189057,C995363,Male,27,Shoes,5,3000.85,Cash,2022-04-12,Metropol AVM,15004.25
I289649,C624151,Female,36,Clothing,4,1200.32,Cash,2021-02-15,Metropol AVM,4801.28
I238998,C145837,Male,29,Clothing,2,600.16,Credit Card,2021-04-12,Metropol AVM,1200.32
I187266,C364161,Male,65,Clothing,5,1500.4,Cash,2022-06-02,Metropol AVM,7502.0
I110017,C197424,Male,59,Food & Beverage,5,26.15,Debit Card,2021-08-12,Metropol AVM,130.75
I280005,C128526,Male,40,Clothing,5,1500.4,Cash,2021-11-22,Metropol AVM,7502.0
I200648,C847542,Female,63,Clothing,1,300.08,Cash,2022-10-28,Metropol AVM,300.08
I240027,C116568,Male,27,Books,1,15.15,Credit Card,2021-10-19,Metropol AVM,15.15
I172168,C312614,Male,30,Cosmetics,1,40.66,Cash,2023-02-01,Metropol AVM,40.66
I204572,C109372,Female,39,Clothing,2,600.16,Credit Card,2022-05-09,Metropol AVM,1200.32
I996019,C241620,Male,38,Clothing,4,1200.32,Debit Card,2022-07-09,Metropol AVM,4801.28
I236538,C336203,Female,64,Food & Beverage,4,20.92,Cash,2022-04-07,Metropol AVM,83.68
I297453,C249411,Female,30,Clothing,1,300.08,Debit Card,2022-01-25,Metropol AVM,300.08
I179056,C370790,Female,41,Toys,2,71.68,Cash,2021-10-25,Metropol AVM,143.36
I547155,C186167,Female,56,Books,1,15.15,Credit Card,2022-06-29,Metropol AVM,15.15
I164151,C952100,Male,55,Cosmetics,3,121.98,Debit Card,2022-06-02,Metropol AVM,365.94
I214012,C112132,Male,51,Toys,2,71.68,Credit Card,2022-02-02,Metropol AVM,143.36
I294571,C212554,Female,54,Toys,3,107.52,Debit Card,2021-04-03,Metropol AVM,322.56
I208084,C362940,Female,28,Food & Beverage,4,20.92,Credit Card,2022-07-21,Metropol AVM,83.68
I165019,C118477,Male,41,Cosmetics,3,121.98,Cash,2022-07-28,Metropol AVM,365.94
I275655,C298148,Male,27,Clothing,4,1200.32,Credit Card,2021-04-05,Metropol AVM,4801.28
I327545,C277016,Female,46,Clothing,3,900.24,Cash,2021-10-24,Metropol AVM,2700.7200000000003
I166215,C279137,Male,46,Shoes,3,1800.51,Credit Card,2021-12-15,Metropol AVM,5401.53
I709048,C702304,Male,48,Clothing,4,1200.32,Debit Card,2022-12-06,Metropol AVM,4801.28
I275826,C325972,Female,66,Food & Beverage,5,26.15,Credit Card,2021-03-15,Metropol AVM,130.75
I132319,C745706,Female,47,Clothing,1,300.08,Debit Card,2021-10-12,Metropol AVM,300.08
I301376,C331541,Female,38,Clothing,4,1200.32,Credit Card,2021-05-16,Metropol AVM,4801.28
I330338,C231674,Female,57,Clothing,1,300.08,Credit Card,2021-11-18,Metropol AVM,300.08
I373133,C332044,Male,34,Cosmetics,2,81.32,Debit Card,2023-03-04,Metropol AVM,162.64
I129262,C254733,Female,46,Souvenir,3,35.19,Cash,2021-09-30,Metropol AVM,105.57
I110839,C762531,Male,18,Toys,5,179.2,Cash,2021-11-12,Metropol AVM,896.0
I157563,C110569,Male,41,Food & Beverage,1,5.23,Cash,2021-12-05,Metropol AVM,5.23
I161377,C221843,Male,22,Shoes,3,1800.51,Cash,2021-01-25,Metropol AVM,5401.53
I140569,C691632,Female,23,Cosmetics,2,81.32,Credit Card,2023-01-05,Metropol AVM,162.64
I314182,C151844,Male,51,Food & Beverage,4,20.92,Debit Card,2022-04-17,Metropol AVM,83.68
I110842,C156942,Male,68,Clothing,3,900.24,Credit Card,2021-06-06,Metropol AVM,2700.7200000000003
I329131,C835715,Male,40,Clothing,5,1500.4,Cash,2021-09-16,Metropol AVM,7502.0
I366654,C302779,Female,69,Clothing,5,1500.4,Cash,2021-06-28,Metropol AVM,7502.0
I157160,C106457,Female,36,Clothing,3,900.24,Cash,2021-06-15,Metropol AVM,2700.7200000000003
I359488,C210784,Male,64,Cosmetics,2,81.32,Cash,2023-01-06,Metropol AVM,162.64
I122401,C270206,Male,62,Clothing,5,1500.4,Cash,2021-01-23,Metropol AVM,7502.0
I156504,C329143,Male,59,Food & Beverage,5,26.15,Debit Card,2022-04-14,Metropol AVM,130.75
I305804,C190781,Female,37,Shoes,4,2400.68,Cash,2022-08-04,Metropol AVM,9602.72
I706040,C917361,Female,55,Toys,3,107.52,Credit Card,2021-07-27,Metropol AVM,322.56
I117864,C318578,Female,66,Toys,5,179.2,Debit Card,2021-10-27,Metropol AVM,896.0
I293085,C668155,Male,26,Clothing,4,1200.32,Credit Card,2021-09-28,Metropol AVM,4801.28
I101572,C210353,Female,50,Clothing,4,1200.32,Cash,2022-11-06,Metropol AVM,4801.28
I617115,C235912,Female,42,Toys,3,107.52,Credit Card,2021-11-08,Metropol AVM,322.56
I163201,C318648,Male,40,Food & Beverage,5,26.15,Cash,2021-06-26,Metropol AVM,130.75
I187844,C904803,Female,32,Clothing,2,600.16,Cash,2022-03-28,Metropol AVM,1200.32
I180891,C948642,Female,67,Books,5,75.75,Cash,2021-11-02,Metropol AVM,378.75
I261495,C386629,Female,43,Clothing,2,600.16,Debit Card,2022-08-12,Metropol AVM,1200.32
I284693,C315985,Female,56,Clothing,5,1500.4,Credit Card,2023-01-24,Metropol AVM,7502.0
I224706,C163838,Female,27,Toys,1,35.84,Cash,2022-03-22,Metropol AVM,35.84
I317576,C230474,Male,38,Clothing,4,1200.32,Credit Card,2021-11-08,Metropol AVM,4801.28
I235160,C162526,Female,26,Books,4,60.6,Credit Card,2023-01-16,Metropol AVM,242.4
I167729,C422243,Female,51,Cosmetics,3,121.98,Credit Card,2021-11-06,Metropol AVM,365.94
I123264,C152845,Female,37,Clothing,3,900.24,Credit Card,2021-08-17,Metropol AVM,2700.7200000000003
I242254,C165166,Male,64,Technology,4,4200.0,Cash,2021-06-17,Metropol AVM,16800.0
I219711,C199565,Female,54,Books,2,30.3,Credit Card,2021-12-03,Metropol AVM,60.6
I229734,C192571,Male,32,Food & Beverage,4,20.92,Cash,2021-09-27,Metropol AVM,83.68
I331477,C216608,Male,65,Cosmetics,3,121.98,Cash,2021-02-18,Metropol AVM,365.94
I203238,C124480,Male,25,Toys,3,107.52,Credit Card,2022-08-15,Metropol AVM,322.56
I224521,C102966,Female,28,Toys,2,71.68,Credit Card,2021-01-01,Metropol AVM,143.36
I169954,C130264,Male,43,Shoes,3,1800.51,Credit Card,2022-11-22,Metropol AVM,5401.53
I493855,C114490,Female,20,Cosmetics,3,121.98,Cash,2022-02-03,Metropol AVM,365.94
I124178,C930200,Male,69,Cosmetics,2,81.32,Credit Card,2021-12-28,Metropol AVM,162.64
I185358,C791145,Female,27,Food & Beverage,4,20.92,Credit Card,2021-10-06,Metropol AVM,83.68
I177872,C257280,Male,69,Shoes,1,600.17,Cash,2021-01-11,Metropol AVM,600.17
I102535,C194716,Male,34,Shoes,1,600.17,Cash,2021-02-20,Metropol AVM,600.17
I109276,C162029,Male,69,Clothing,1,300.08,Credit Card,2021-10-06,Metropol AVM,300.08
I221311,C939804,Male,64,Clothing,2,600.16,Credit Card,2023-02-16,Metropol AVM,1200.32
I125784,C322515,Female,27,Souvenir,1,11.73,Credit Card,2021-12-08,Metropol AVM,11.73
I219509,C169517,Female,29,Food & Beverage,3,15.69,Credit Card,2022-02-13,Metropol AVM,47.07
I181265,C230581,Female,59,Clothing,4,1200.32,Credit Card,2022-12-07,Metropol AVM,4801.28
I237962,C339478,Male,51,Food & Beverage,2,10.46,Cash,2022-11-06,Metropol AVM,20.92
I843992,C261651,Female,64,Cosmetics,5,203.3,Debit Card,2023-02-08,Metropol AVM,1016.5
I212383,C394096,Female,59,Technology,1,1050.0,Cash,2021-01-28,Metropol AVM,1050.0
I362739,C302884,Female,25,Cosmetics,2,81.32,Credit Card,2021-02-03,Metropol AVM,162.64
I290763,C400297,Female,29,Toys,5,179.2,Cash,2021-07-22,Metropol AVM,896.0
I113617,C126890,Male,37,Clothing,1,300.08,Credit Card,2021-05-02,Metropol AVM,300.08
I146658,C200790,Female,21,Clothing,1,300.08,Debit Card,2021-03-17,Metropol AVM,300.08
I244110,C267494,Female,60,Clothing,5,1500.4,Cash,2021-10-25,Metropol AVM,7502.0
I128598,C248390,Female,40,Clothing,5,1500.4,Cash,2022-01-08,Metropol AVM,7502.0
I259495,C260650,Male,29,Clothing,3,900.24,Cash,2023-03-03,Metropol AVM,2700.7200000000003
I198907,C141690,Female,47,Technology,2,2100.0,Debit Card,2022-02-02,Metropol AVM,4200.0
I126943,C229433,Female,26,Souvenir,2,23.46,Cash,2022-04-10,Metropol AVM,46.92
I303380,C484891,Female,25,Food & Beverage,5,26.15,Cash,2022-11-26,Metropol AVM,130.75
I191160,C284441,Female,52,Cosmetics,2,81.32,Credit Card,2022-11-02,Metropol AVM,162.64
I170794,C272709,Male,25,Clothing,5,1500.4,Cash,2021-03-04,Metropol AVM,7502.0
I253027,C255438,Female,42,Food & Beverage,2,10.46,Cash,2021-07-11,Metropol AVM,20.92
I109912,C116683,Male,45,Food & Beverage,3,15.69,Debit Card,2021-12-02,Metropol AVM,47.07
I163157,C104718,Female,61,Souvenir,3,35.19,Credit Card,2021-02-20,Metropol AVM,105.57
I309630,C938544,Male,19,Food & Beverage,1,5.23,Debit Card,2023-03-02,Metropol AVM,5.23
I119130,C974664,Male,23,Books,3,45.45,Debit Card,2023-02-02,Metropol AVM,136.35000000000002
I200075,C286789,Female,20,Shoes,1,600.17,Credit Card,2021-07-18,Metropol AVM,600.17
I335198,C307692,Male,18,Food & Beverage,4,20.92,Credit Card,2022-10-07,Metropol AVM,83.68
I252609,C278833,Female,41,Clothing,3,900.24,Debit Card,2021-09-02,Metropol AVM,2700.7200000000003
I217552,C592073,Female,44,Food & Beverage,3,15.69,Credit Card,2023-01-06,Metropol AVM,47.07
I553655,C270947,Female,22,Cosmetics,4,162.64,Credit Card,2022-03-20,Metropol AVM,650.56
I951042,C158371,Female,58,Cosmetics,4,162.64,Cash,2021-03-31,Metropol AVM,650.56
I762771,C722613,Male,65,Cosmetics,1,40.66,Credit Card,2021-10-10,Metropol AVM,40.66
I446195,C201944,Female,31,Clothing,2,600.16,Credit Card,2021-07-18,Metropol AVM,1200.32
I267876,C105712,Male,54,Books,2,30.3,Cash,2021-09-09,Metropol AVM,60.6
I124228,C708688,Female,38,Food & Beverage,1,5.23,Credit Card,2021-07-14,Metropol AVM,5.23
I296580,C162448,Male,62,Books,4,60.6,Credit Card,2021-04-05,Metropol AVM,242.4
I730547,C164929,Female,48,Shoes,1,600.17,Cash,2021-04-03,Metropol AVM,600.17
I156166,C338046,Female,35,Books,1,15.15,Credit Card,2023-02-21,Metropol AVM,15.15
I338522,C213117,Female,47,Clothing,2,600.16,Credit Card,2022-08-05,Metropol AVM,1200.32
